Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
6	Waveform 1	1	1.873905804	2.046804740	1269.5	3908.6			0.173		2639.1						
6	Spectrogram 1	1	1.873905804	2.046804740	1269.5	3908.6	2812.5	3187.5	0.173	375.0	2639.1	2812.5	2.072	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;1875.0;1687.5;1687.5;1875.0;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3375.0;3375.0;3187.5;3000.0;2812.5;2812.5;2812.5;3187.5;3000.0;2812.5;3375.0;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5	4.4	0.0;0.0;0.0;-70.3;0.0;0.0;70.3;0.0;0.0;-70.3;-70.3;0.0;70.3;492.2;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;-70.3;-70.3;-70.3;0.0;0.0;140.6;-70.3;-70.3;210.9;-210.9;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0	18
7	Waveform 1	1	2.241741568	2.404087961	1302.9	3808.4			0.162		2505.5						
7	Spectrogram 1	1	2.241741568	2.404087961	1302.9	3808.4	2625.0	3187.5	0.162	562.5	2505.5	3187.5	1.959	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;2250.0;2062.5;3187.5;3187.5;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5	4.8	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;-70.3;210.9;-70.3;421.9;0.0;-70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;-140.6;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;70.3;70.3;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0	10
8	Waveform 1	1	2.619331604	2.773254646	1069.0	3808.4			0.154		2739.3						
8	Spectrogram 1	1	2.619331604	2.773254646	1069.0	3808.4	2812.5	3375.0	0.154	562.5	2739.3	3375.0	2.144	2062.5;1875.0;1875.0;2062.5;2062.5;1687.5;1875.0;1687.5;1687.5;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3000.0;3187.5;2812.5;3187.5;2812.5;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;3187.5;3187.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5	5.1	-70.3;0.0;70.3;0.0;-140.6;70.3;-70.3;0.0;562.5;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;-70.3;70.3;-140.6;140.6;-140.6;0.0;-70.3;70.3;0.0;0.0;0.0;140.6;0.0;-140.6;140.6;-140.6;0.0;0.0;0.0;0.0;210.9;-210.9;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0	20
9	Waveform 1	1	2.999113511	3.172498086	1302.9	3808.4			0.173		2505.5						
9	Spectrogram 1	1	2.999113511	3.172498086	1302.9	3808.4	2812.5	3375.0	0.173	562.5	2505.5	3375.0	2.214	2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1875.0;1875.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;2812.5;3375.0;3000.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;3375.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.5	0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;492.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-210.9;210.9;-140.6;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;0.0;-70.3;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	6
10	Waveform 1	1	3.372484116	3.529061003	1169.2	3841.8			0.157		2672.5						
10	Spectrogram 1	1	3.372484116	3.529061003	1169.2	3841.8	2812.5	3375.0	0.157	562.5	2672.5	3187.5	2.001	2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;3375.0;3187.5;3187.5;3187.5;3187.5;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3375.0;3375.0;3187.5;3187.5;3000.0;3187.5;2812.5;3375.0;3375.0;3187.5;3187.5;3375.0;2812.5;2812.5;2812.5;2625.0;3375.0;3375.0;3375.0;2812.5;2812.5;3187.5;3375.0;2812.5;3375.0;3375.0;3187.5;2812.5;2812.5;2812.5;2812.5;3375.0	8.6	0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;632.8;-70.3;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;-70.3;0.0;-70.3;70.3;-140.6;210.9;0.0;-70.3;0.0;70.3;-210.9;0.0;0.0;-70.3;281.2;0.0;0.0;-210.9;0.0;140.6;70.3;-210.9;210.9;0.0;-70.3;-140.6;0.0;0.0;0.0;210.9	19
11	Waveform 1	1	3.756689099	3.914150601	1169.2	3774.9			0.157		2605.7						
11	Spectrogram 1	1	3.756689099	3.914150601	1169.2	3774.9	2812.5	3375.0	0.157	562.5	2605.7	3375.0	2.035	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3375.0;3375.0;3187.5;3187.5;3187.5;3375.0;2812.5;2812.5;3375.0;3187.5;3187.5;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5	4.9	0.0;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;-70.3;0.0;0.0;70.3;-210.9;0.0;210.9;-70.3;0.0;0.0;0.0;-140.6;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0	14
12	Waveform 1	1	4.118802367	4.276263869	1169.2	3908.6			0.157		2739.3						
12	Spectrogram 1	1	4.118802367	4.276263869	1169.2	3908.6	2812.5	3375.0	0.157	562.5	2739.3	3187.5	2.056	3187.5;2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;1875.0;3187.5;3187.5;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3000.0;3000.0;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;3187.5;3187.5;2812.5;3375.0;2812.5;3375.0;3187.5;3187.5;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	-2.4	-421.9;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;70.3;492.2;0.0;-70.3;0.0;70.3;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;-70.3;70.3;-70.3;-70.3;0.0;70.3;-140.6;0.0;0.0;0.0;0.0;140.6;-140.6;140.6;0.0;-140.6;210.9;-210.9;210.9;-70.3;0.0;0.0;0.0;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0	20
13	Waveform 1	1	4.492994588	4.646917630	1135.8	4008.8			0.154		2873.0						
13	Spectrogram 1	1	4.492994588	4.646917630	1135.8	4008.8	3000.0	3187.5	0.154	187.5	2873.0	3187.5	1.935	2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;1687.5;1875.0;3187.5;1687.5;3187.5;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;2812.5;2812.5;2812.5;3000.0;3187.5;3187.5;3187.5;2812.5;3187.5;3187.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.9	0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;70.3;492.2;-562.5;562.5;-70.3;0.0;0.0;70.3;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;-140.6;0.0;0.0;70.3;70.3;0.0;0.0;-140.6;140.6;0.0;-140.6;140.6;-140.6;0.0;0.0;0.0;140.6;0.0;-140.6;0.0;0.0;0.0;0.0;0.0;0.0	18
14	Waveform 1	1	4.863985348	5.035600693	1135.8	3774.9			0.172		2639.1						
14	Spectrogram 1	1	4.863985348	5.035600693	1135.8	3774.9	2812.5	3375.0	0.172	562.5	2639.1	3187.5	1.961	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;2062.5;1875.0;1687.5;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3187.5;3000.0;3187.5;2812.5;2812.5;3187.5;3187.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;3375.0;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3187.5	6.6	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;70.3;-70.3;-70.3;0.0;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;-70.3;70.3;0.0;-70.3;-70.3;70.3;-140.6;0.0;140.6;0.0;-140.6;140.6;-140.6;0.0;0.0;0.0;210.9;-70.3;0.0;-140.6;0.0;0.0;0.0;0.0;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.6	19
15	Waveform 1	1	5.241559714	5.406982753	1135.8	3975.4			0.165		2839.6						
15	Spectrogram 1	1	5.241559714	5.406982753	1135.8	3975.4	2812.5	3375.0	0.165	562.5	2839.6	3375.0	1.988	2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1687.5;1687.5;1687.5;1875.0;1875.0;3187.5;1687.5;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3375.0;3187.5;2812.5;3187.5;2812.5;3000.0;2812.5;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;3375.0;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5	4.6	0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;70.3;0.0;492.2;-562.5;492.2;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;70.3;-70.3;70.3;0.0;0.0;-70.3;-140.6;140.6;-140.6;70.3;-70.3;0.0;0.0;0.0;140.6;-140.6;0.0;140.6;-140.6;0.0;0.0;210.9;0.0;0.0;-210.9;0.0;0.0;0.0;0.0;-70.3;70.3	19
16	Waveform 1	1	5.628621868	5.795814137	1135.8	3975.4			0.167		2839.6						
16	Spectrogram 1	1	5.628621868	5.795814137	1135.8	3975.4	2812.5	3187.5	0.167	375.0	2839.6	3187.5	2.058	2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;3375.0;3187.5;3000.0;3187.5;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3375.0;3187.5;3000.0;3000.0;2812.5;3375.0;2812.5;2812.5;3375.0;2812.5;3187.5;2812.5;2812.5;2812.5;3187.5;3000.0;3000.0;3187.5;3375.0;3375.0;3187.5;3187.5;2812.5;2812.5;2812.5;2812.5;2625.0;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;2812.5;3187.5	6.8	0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;-70.3;632.8;-70.3;-70.3;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;70.3;-70.3;-70.3;0.0;-70.3;210.9;-210.9;0.0;210.9;-210.9;140.6;-140.6;0.0;0.0;140.6;-70.3;0.0;70.3;70.3;0.0;-70.3;0.0;-140.6;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;70.3;-70.3;0.0;0.0;140.6	25
17	Waveform 1	1	5.993389300	6.157927724	1135.8	3741.5			0.165		2605.7						
17	Spectrogram 1	1	5.993389300	6.157927724	1135.8	3741.5	2812.5	3187.5	0.165	375.0	2605.7	3187.5	1.969	2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;1875.0;3187.5;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3187.5;3187.5;2812.5;2812.5;3187.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;3187.5;2812.5;2812.5;2812.5;2625.0;2812.5;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5	4.6	0.0;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;70.3;492.2;-70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;0.0;-140.6;0.0;140.6;-140.6;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;210.9;-70.3;-140.6;0.0;0.0;-70.3;70.3;0.0;0.0;140.6;-140.6;0.0;0.0;0.0	16
18	Waveform 1	1	6.374486457	6.535486420	1135.8	3942.0			0.161		2806.2						
18	Spectrogram 1	1	6.374486457	6.535486420	1135.8	3942.0	2812.5	3375.0	0.161	562.5	2806.2	3187.5	1.955	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1687.5;2062.5;1687.5;1687.5;1687.5;1687.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3375.0;3375.0;3187.5;3187.5;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.8	0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;140.6;-140.6;0.0;0.0;0.0;562.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;-70.3;70.3;0.0;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-210.9;0.0;0.0;0.0;0.0;210.9;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	12
19	Waveform 1	1	6.748976024	6.912629832	1102.4	3808.4			0.164		2705.9						
19	Spectrogram 1	1	6.748976024	6.912629832	1102.4	3808.4	2812.5	3375.0	0.164	562.5	2705.9	3187.5	2.145	2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1875.0;3375.0;1687.5;1687.5;2062.5;3000.0;1875.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3187.5;3375.0;3187.5;3375.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3187.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;3375.0;3375.0;3375.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3375.0;3375.0	8.1	0.0;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;562.5;-632.8;0.0;140.6;351.6;-421.9;421.9;0.0;0.0;70.3;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;-70.3;-210.9;70.3;0.0;0.0;0.0;0.0;210.9;0.0;0.0;0.0;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;0.0	15
20	Waveform 1	1	7.128750575	7.298596689	1102.4	3774.9			0.170		2672.5						
20	Spectrogram 1	1	7.128750575	7.298596689	1102.4	3774.9	2812.5	3187.5	0.170	375.0	2672.5	3187.5	2.140	2062.5;2062.5;2062.5;2062.5;1875.0;1875.0;1875.0;1687.5;1875.0;1687.5;1687.5;1687.5;1687.5;3187.5;3187.5;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3375.0;3187.5;3187.5;3375.0;3000.0;2812.5;2812.5;3187.5;3187.5;3187.5;2625.0;2625.0;3187.5;3187.5;3187.5;2625.0;2625.0;2625.0;2812.5;3187.5;2812.5;2812.5;3187.5;3375.0;2812.5;2812.5;3187.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5	4.5	0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;562.5;0.0;-70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;-70.3;0.0;70.3;-140.6;-70.3;0.0;140.6;0.0;0.0;-210.9;0.0;210.9;0.0;0.0;-210.9;0.0;0.0;70.3;140.6;-140.6;0.0;140.6;70.3;-210.9;0.0;140.6;-140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	20
21	Waveform 1	1	7.531117192	7.693001770	1135.8	3741.5			0.162		2605.7						
